Show/Hide,Cpd,Label,Name,Formula,Score,Mass,Avg Mass,Std Dev,Reference mass,Mass (MFG),Relative Mass Difference (MFG),Mass Difference (MFG),Base Peak,Precursor,Ion Polarity,Max Z,Min Z,Start,RT,End,Reference Retention Time,RT Diff,Height,Width,Area,Volume,Vol %,Ions,Z Count,Saturated,ID Source,ID Techniques Applied,Score (MFG),Score (DB),Hit Count,FV,Score (Lib),Relative Reference Mass difference,Reference Mass difference,Group,Cpds/Group,File,Notes,Algorithm,Flags (Tgt),Library,Uncertainty,Significance,Quality Score,FIs Conf.,FIs Conf. %,FIs Eval.,Source,Flag Severity (Tgt),PCombinedIDResults1_ID,ExternalKey,ID,m/z,Height,RT,RT Diff,SNR,FV,CE,Coelution Score,Flags(FIs),Confirm. Flag,Compound Name
TRUE,225,Cpd 225: 8.417,,,,1805.3053,1805.8056,,,,,,1806.3126,1806.3126,Positive,1,1,8.375,8.417,8.507,,,22950,0.056,,141428,0.13,4,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,226,Cpd 226: 8.417,,,,617.3155,617.6753,,,,,,309.665,309.665,Positive,2,2,8.308,8.417,8.723,,,198741,0.087,,1265143,1.18,3,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,227,Cpd 227: 8.417,,,,71.0747,71.12,,,,,,72.082,72.082,Positive,1,1,8.341,8.417,8.507,,,34872,0.07,,147299,0.14,2,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,228,Cpd 228: 8.418,,,,402.211,402.3246,,,,,,403.2183,403.2183,Positive,1,1,8.375,8.418,8.474,,,2975,0.066,,14688,0.01,2,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,229,Cpd 229: 8.418,,,,344.2201,344.3984,,,,,,345.2273,345.2273,Positive,1,1,8.358,8.418,8.507,,,298382,0.068,,1492683,1.39,4,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,230,Cpd 230: 8.418,,,,156.0837,157.1995,,,,,,159.0854,157.091,Positive,1,1,8.341,8.418,8.524,,,76003,0.072,,712997,0.67,4,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,231,Cpd 231: 8.418,,,,755.3926,755.9013,,,,,,378.7036,378.7036,Positive,2,2,8.325,8.418,8.54,,,116468,0.079,,844106,0.79,5,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,232,Cpd 232: 8.418,,,,1290.0245,1290.2698,,,,,,1291.0318,1291.0318,Positive,1,1,8.375,8.418,8.507,,,10237,0.064,,50310,0.05,4,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,233,Cpd 233: 8.418,,,,486.2322,486.4499,,,,,,487.2394,487.2394,Positive,1,1,8.358,8.418,8.524,,,4807,0.078,,27858,0.03,2,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,234,Cpd 234: 8.418,,,,617.3382,617.757,,,,,,618.3455,618.3455,Positive,1,1,8.259,8.418,8.872,,,1430115,0.087,,10017996,9.35,6,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,235,Cpd 235: 8.418,,,,617.6339,618.2067,,,,,,309.8242,309.8242,Positive,2,2,8.375,8.418,8.574,,,7445,0.075,,46746,0.04,4,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,236,Cpd 236: 8.418,,,,571.3093,571.9624,,,,,,572.3165,572.3165,Positive,1,1,8.375,8.418,8.474,,,1208,0.06,,7512,0.01,3,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,237,Cpd 237: 8.418,,,,174.1136,174.2289,,,,,,175.1209,175.1209,Positive,1,1,8.341,8.418,8.524,,,10696,0.079,,47407,0.04,2,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,238,Cpd 238: 8.419,,,,1289.6915,1289.9587,,,,,,1290.6988,1290.6988,Positive,1,1,8.375,8.419,8.524,,,12149,0.062,,65906,0.06,4,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,239,Cpd 239: 8.419,,,,530.2843,530.6149,,,,,,266.1494,266.1494,Positive,2,2,8.358,8.419,8.507,,,26839,0.067,,147390,0.14,3,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,240,Cpd 240: 8.419,,,,327.1898,327.5437,,,,,,328.1971,328.1971,Positive,1,1,8.358,8.419,8.524,,,4405,0.069,,25805,0.02,3,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,241,Cpd 241: 8.419,,,,726.3721,726.863,0.0014,,,,,727.3789,727.3789,Positive,2,1,8.358,8.419,8.59,,,4534,0.081,,58417,0.05,7,2,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,242,Cpd 242: 8.419,,,,330.1375,330.4263,,,,,,331.1448,331.1448,Positive,1,1,8.358,8.419,8.54,,,2757,0.086,,16304,0.02,3,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,243,Cpd 243: 8.419,,,,513.2792,513.594,0.0025,,,,,531.3131,531.3131,Positive,2,1,8.341,8.419,8.524,,,390262,0.061,,2085605,1.95,8,2,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,244,Cpd 244: 8.419,,,,1546.8303,1547.7938,,,,,,1548.8405,1547.8376,Positive,1,1,8.375,8.419,8.59,,,150528,0.064,,1261311,1.18,5,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,245,Cpd 245: 8.420,,,,488.2632,488.5097,,,,,,489.2705,489.2705,Positive,1,1,8.375,8.42,8.507,,,2311,0.067,,11753,0.01,2,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,246,Cpd 246: 8.420,,,,2320.2463,2321.682,,,,,,1161.6286,1161.1304,Positive,2,2,8.358,8.42,8.574,,,77083,0.073,,1051505,0.98,7,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,247,Cpd 247: 8.420,,,,273.1066,273.2712,,,,,,274.1138,274.1138,Positive,1,1,8.341,8.42,8.507,,,13204,0.07,,59453,0.06,3,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,248,Cpd 248: 8.421,,,,530.2518,530.4745,,,,,,531.2591,531.2591,Positive,1,1,8.358,8.421,8.491,,,287541,0.057,,1217337,1.14,2,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,249,Cpd 249: 8.421,,,,429.2058,429.5097,,,,,,430.2131,430.2131,Positive,1,1,8.358,8.421,8.524,,,7838,0.088,,58387,0.05,3,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,250,Cpd 250: 8.421,,,,627.3089,627.5936,0.0055,,,,,628.3167,628.3167,Positive,2,1,8.375,8.421,8.507,,,9031,0.067,,55858,0.05,5,2,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,99.3,,,,,,,,,,,,,,,,,,,
TRUE,251,Cpd 251: 8.422,,,,2320.8021,2322.8392,,,,,,1162.4283,1161.4083,Positive,2,2,8.375,8.422,8.507,,,2971,0.052,,32817,0.03,5,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,252,Cpd 252: 8.422,,,,496.2393,496.5709,0.0021,,,,,514.2735,514.2735,Positive,1,1,8.375,8.422,8.524,,,6618,0.066,,44764,0.04,6,1,,,,,,,,,,,90,33,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,253,Cpd 253: 8.423,,,,270.1684,270.4542,,,,,,271.1757,271.1757,Positive,1,1,8.375,8.423,8.507,,,2669,0.072,,13091,0.01,3,1,,,,,,,,,,,91,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,254,Cpd 254: 8.424,,,,142.1049,142.2107,,,,,,143.1121,143.1121,Positive,1,1,8.375,8.424,8.524,,,2737,0.068,,12106,0.01,2,1,,,,,,,,,,,91,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,255,Cpd 255: 8.431,,,,781.5735,781.9505,0.0007,,,,,1581.1812,1581.1812,Positive,1,1,8.375,8.431,8.507,,,578,0.084,,10982,0.01,5,1,,,,,,,,,,,92,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,256,Cpd 256: 8.435,,,,3111.6324,3112.8427,,,,,,1556.8235,1556.8235,Positive,2,2,8.375,8.435,8.507,,,598,0.072,,6189,0.01,4,1,,,,,,,,,,,92,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,257,Cpd 257: 8.446,,,,1307.0001,1307.7098,,,,,,1309.0234,1308.0073,Positive,1,1,8.375,8.446,8.524,,,1392,0.081,,13857,0.01,3,1,,,,,,,,,,,93,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,258,Cpd 258: 8.452,,,,528.2808,528.5449,,,,,,529.2881,529.2881,Positive,1,1,8.375,8.452,8.54,,,2011,0.069,,10638,0.01,2,1,,,,,,,,,,,94,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,259,Cpd 259: 8.455,,,,771.3916,771.6842,0.0007,,,,,772.399,772.399,Positive,2,1,8.375,8.455,8.557,,,10179,0.066,,65472,0.06,4,2,,,,,,,,,,,94,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,260,Cpd 260: 8.459,,,,2375.16,2376.2771,,,,,,1188.5873,1188.5873,Positive,2,2,8.375,8.459,8.557,,,8204,0.073,,78942,0.07,7,1,,,,,,,,,,,95,3,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,261,Cpd 261: 8.463,,,,2358.1999,2359.415,,,,,,1180.6118,1180.1072,Positive,2,2,8.375,8.463,8.54,,,1028,0.086,,14245,0.01,4,1,,,,,,,,,,,95,3,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,262,Cpd 262: 8.464,,,,845.4712,845.6334,,,,,,846.4785,846.4785,Positive,1,1,8.408,8.464,8.524,,,1203,0.055,,4957,0,2,1,,,,,,,,,,,95,3,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,263,Cpd 263: 8.470,,,,1600.7368,1601.6826,0.0029,,,,,801.3757,801.3757,Positive,2,1,8.358,8.47,8.574,,,10513,0.094,,153850,0.14,7,2,,,,,,,,,,,96,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,264,Cpd 264: 8.478,,,,1570.799,1571.4926,,,,,,786.4068,786.4068,Positive,2,2,8.408,8.478,8.607,,,2301,0.096,,29460,0.03,3,1,,,,,,,,,,,97,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,265,Cpd 265: 8.479,,,,1584.767,1585.7548,0.0074,,,,,793.3906,793.3906,Positive,2,1,8.375,8.479,8.607,,,1890,0.1,,26437,0.02,6,2,,,,,,,,,,,97,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,266,Cpd 266: 8.485,,,,2362.2152,2363.8207,,,,,,1183.1201,1182.1149,Positive,2,2,8.424,8.485,8.557,,,1917,0.057,,26515,0.02,6,1,,,,,,,,,,,98,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,267,Cpd 267: 8.489,,,,544.2667,544.5493,,,,,,545.274,545.274,Positive,1,1,8.441,8.489,8.557,,,2197,0.056,,9675,0.01,2,1,,,,,,,,,,,99,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,268,Cpd 268: 8.490,,,,815.3977,815.9857,0.0062,,,,,816.4024,816.4024,Positive,2,1,8.424,8.49,8.656,,,25726,0.049,,236509,0.22,9,2,,,,,,,,,,,99,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,269,Cpd 269: 8.491,,,,827.3399,827.883,0.0071,,,,,414.678,414.678,Positive,2,1,8.424,8.491,8.59,,,23019,0.09,,273090,0.25,7,2,,,,,,,,,,,99,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,270,Cpd 270: 8.492,,,,818.8777,819.147,0.0008,,,,,1638.7632,1638.7632,Positive,1,1,8.458,8.492,8.54,,,304,0.048,,4587,0,4,1,,,,,,,,,,,99,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,271,Cpd 271: 8.492,,,,659.3083,659.6796,,,,,,660.3156,660.3156,Positive,1,1,8.424,8.492,8.557,,,12396,0.051,,51428,0.05,4,1,,,,,,,,,,,99,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,272,Cpd 272: 8.492,,,,821.3753,821.8168,,,,,,822.3825,822.3825,Positive,1,1,8.458,8.492,8.574,,,1684,0.043,,5568,0.01,3,1,,,,,,,,,,,99,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,273,Cpd 273: 8.494,,,,821.8664,822.1044,,,,,,822.8737,822.8737,Positive,1,1,8.458,8.494,8.54,,,1024,0.052,,4521,0,2,1,,,,,,,,,,,99,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,274,Cpd 274: 8.494,,,,795.3987,795.8954,,,,,,796.406,796.406,Positive,1,1,8.424,8.494,8.59,,,3250,0.087,,26651,0.02,3,1,,,,,,,,,,,99,8,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,275,Cpd 275: 8.496,,,,332.0143,332.1422,,,,,,333.0215,333.0215,Positive,1,1,8.441,8.496,8.557,,,1721,0.057,,6213,0.01,2,1,,,,,,,,,,,100,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,276,Cpd 276: 8.497,,,,815.3047,815.6583,,,,,,408.6596,408.6596,Positive,2,2,8.424,8.497,8.59,,,13464,0.049,,39997,0.04,3,1,,,,,,,,,,,100,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,277,Cpd 277: 8.499,,,,316.0443,316.2044,,,,,,317.0516,317.0516,Positive,1,1,8.441,8.499,8.574,,,29624,0.055,,116453,0.11,3,1,,,,,,,,,,,101,5,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,278,Cpd 278: 8.501,,,,869.2902,869.6341,0.0082,,,,,435.6531,435.6531,Positive,2,1,8.458,8.501,8.557,,,1333,0.056,,8110,0.01,3,2,,,,,,,,,,,101,5,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,279,Cpd 279: 8.503,,,,805.3966,805.8661,,,,,,806.4038,806.4038,Positive,1,1,8.474,8.503,8.524,,,1638,0.038,,6005,0.01,3,1,,,,,,,,,,,101,5,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,99.1,,,,,,,,,,,,,,,,,,,
TRUE,280,Cpd 280: 8.504,,,,642.0363,642.2293,,,,,,643.0436,643.0436,Positive,1,1,8.458,8.504,8.557,,,1833,0.06,,8465,0.01,2,1,,,,,,,,,,,101,5,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,281,Cpd 281: 8.505,,,,2526.0822,2527.0218,,,,,,1264.0484,1264.0484,Positive,2,2,8.474,8.505,8.557,,,217,0.056,,1934,0,3,1,,,,,,,,,,,101,5,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,282,Cpd 282: 8.507,,,,1728.6056,1730.0956,,,,,,865.3101,865.3101,Positive,2,2,8.441,8.507,8.574,,,1582,0.067,,14630,0.01,5,1,,,,,,,,,,,102,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,283,Cpd 283: 8.509,,,,744.4008,744.7546,,,,,,745.4081,745.4081,Positive,1,1,8.474,8.509,8.524,,,2752,0.034,,9976,0.01,2,1,,,,,,,,,,,102,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,284,Cpd 284: 8.512,,,,400.7067,401.293,,,,,,401.714,401.714,Positive,1,1,8.458,8.512,8.524,,,2468,0.044,,8693,0.01,4,1,,,,,,,,,,,102,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,285,Cpd 285: 8.512,,,,993.4567,993.7696,,,,,,994.464,994.464,Positive,1,1,8.474,8.512,8.557,,,803,0.063,,3755,0,2,1,,,,,,,,,,,102,4,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,286,Cpd 286: 8.516,,,,645.3252,645.6705,,,,,,646.3325,646.3325,Positive,1,1,8.474,8.516,8.524,,,3256,0.037,,10485,0.01,3,1,,,,,,,,,,,103,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,287,Cpd 287: 8.520,,,,1726.6452,1727.4453,,,,,,864.3299,864.3299,Positive,2,2,8.424,8.52,8.59,,,2500,0.077,,19502,0.02,3,1,,,,,,,,,,,103,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,99.4,,,,,,,,,,,,,,,,,,,
TRUE,288,Cpd 288: 8.549,,,,1754.6595,1755.5126,,,,,,878.337,878.337,Positive,2,2,8.474,8.549,8.574,,,308,0.062,,2373,0,3,1,,,,,,,,,,,104,1,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,289,Cpd 289: 8.569,,,,969.3113,969.892,,,,,,970.3185,970.3185,Positive,1,1,8.474,8.569,8.607,,,1403,0.044,,5567,0.01,3,1,,,,,,,,,,,105,3,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,99.9,,,,,,,,,,,,,,,,,,,
TRUE,290,Cpd 290: 8.574,,,,2376.2776,2377.6445,,,,,,1189.6192,1189.1461,Positive,2,2,8.524,8.574,8.607,,,6107,0.037,,35398,0.03,5,1,,,,,,,,,,,105,3,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,291,Cpd 291: 8.575,,,,687.3793,687.5993,,,,,,688.3866,688.3866,Positive,1,1,8.54,8.575,8.607,,,962,0.034,,2793,0,2,1,,,,,,,,,,,105,3,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,292,Cpd 292: 8.604,,,,287.1592,287.3754,,,,,,288.1665,288.1665,Positive,1,1,8.524,8.604,8.69,,,11449,0.053,,49275,0.05,3,1,,,,,,,,,,,106,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,293,Cpd 293: 8.604,,,,858.4318,858.6943,,,,,,859.4391,859.4391,Positive,1,1,8.507,8.604,8.706,,,1014,0.092,,6424,0.01,2,1,,,,,,,,,,,106,2,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,294,Cpd 294: 8.607,,,,3207.648,3208.5155,,,,,,1604.8313,1604.8313,Positive,2,2,8.557,8.607,8.706,,,156885,0.061,,1049710,0.98,6,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,295,Cpd 295: 8.608,,,,530.2833,530.5881,,,,,,266.1489,266.1489,Positive,2,2,8.54,8.608,8.69,,,13681,0.068,,83649,0.08,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,296,Cpd 296: 8.608,,,,672.3472,672.7852,,,,,,673.3545,673.3545,Positive,1,1,8.557,8.608,8.723,,,5027,0.066,,26525,0.02,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,297,Cpd 297: 8.608,,,,287.199,287.3741,,,,,,288.2063,288.2063,Positive,1,1,8.54,8.608,8.706,,,16138,0.07,,85057,0.08,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,298,Cpd 298: 8.609,,,,457.1956,457.5118,,,,,,458.2029,458.2029,Positive,1,1,8.54,8.609,8.706,,,7801,0.073,,48633,0.05,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,299,Cpd 299: 8.609,,,,129.0693,129.6309,,,,,,130.0766,130.0766,Positive,1,1,8.524,8.609,8.723,,,27230,0.071,,174814,0.16,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,300,Cpd 300: 8.609,,,,532.293,532.4484,,,,,,533.3003,533.3003,Positive,1,1,8.54,8.609,8.706,,,15146,0.063,,71355,0.07,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,301,Cpd 301: 8.609,,,,156.0855,157.1513,,,,,,157.0928,157.0928,Positive,1,1,8.54,8.609,8.739,,,74831,0.073,,706423,0.66,4,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,302,Cpd 302: 8.609,,,,744.3783,744.8484,0.0031,,,,,373.1963,373.1963,Positive,2,1,8.54,8.609,8.706,,,164003,0.073,,1194652,1.12,10,2,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,303,Cpd 303: 8.610,,,,801.4181,801.8597,0.0072,,,,,802.424,802.424,Positive,2,1,8.54,8.61,8.723,,,4245112,0.076,,33311380,31.09,13,2,S,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,304,Cpd 304: 8.610,,,,71.075,71.1223,,,,,,72.0822,72.0822,Positive,1,1,8.54,8.61,8.69,,,35177,0.069,,156568,0.15,2,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,305,Cpd 305: 8.610,,,,344.2202,344.4031,,,,,,345.2275,345.2275,Positive,1,1,8.54,8.61,8.706,,,252343,0.072,,1327822,1.24,4,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
TRUE,306,Cpd 306: 8.610,,,,429.2083,429.5054,,,,,,430.2156,430.2156,Positive,1,1,8.54,8.61,8.706,,,14435,0.072,,84824,0.08,3,1,,,,,,,,,,,107,35,sk_PE_75FA_75degrees_60 min_241111.d,,Find by Molecular Feature,,,,,100,,,,,,,,,,,,,,,,,,,
